InstrumentID,InstrumentName,ExchangeID,ProductID,ProductClass,DeliveryYear,DeliveryMonth,VolumeMultiple,PriceTick,CreateDate,ExpireDate,MaxMarketOrderVolume,MinMarketOrderVolume,MaxLimitOrderVolume,MinLimitOrderVolume,IsTrading,PositionType,PositionDateType
si2511-C-11800,si2511-C-11800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-12000,si2511-C-12000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-12200,si2511-C-12200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-12400,si2511-C-12400,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-12600,si2511-C-12600,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-12800,si2511-C-12800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-13000,si2511-C-13000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-13200,si2511-C-13200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-13400,si2511-C-13400,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-13600,si2511-C-13600,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-13800,si2511-C-13800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-14000,si2511-C-14000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-C-14200,si2511-C-14200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-11400,si2511-P-11400,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-11600,si2511-P-11600,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-11800,si2511-P-11800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-12000,si2511-P-12000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-12200,si2511-P-12200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-12400,si2511-P-12400,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-12600,si2511-P-12600,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-12800,si2511-P-12800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-13000,si2511-P-13000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-13200,si2511-P-13200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-13400,si2511-P-13400,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-13600,si2511-P-13600,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-13800,si2511-P-13800,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-14000,si2511-P-14000,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
si2511-P-14200,si2511-P-14200,GFEX,si_o,2,2025,11,5,1.0,20241118,20251015,100,1,100,1,1,2,2
pp2512-C-7600,pp2512-C-7600,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-C-7800,pp2512-C-7800,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-C-8000,pp2512-C-8000,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-C-8200,pp2512-C-8200,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-6800,pp2512-P-6800,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-7000,pp2512-P-7000,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-7200,pp2512-P-7200,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-7400,pp2512-P-7400,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-7600,pp2512-P-7600,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-7800,pp2512-P-7800,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-8000,pp2512-P-8000,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pp2512-P-8200,pp2512-P-8200,DCE,pp_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-5000,v2512-C-5000,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-5200,v2512-C-5200,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-5400,v2512-C-5400,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-5600,v2512-C-5600,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-5800,v2512-C-5800,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-6000,v2512-C-6000,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-C-6200,v2512-C-6200,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-5000,v2512-P-5000,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-5200,v2512-P-5200,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-5400,v2512-P-5400,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-5600,v2512-P-5600,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-5800,v2512-P-5800,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-6000,v2512-P-6000,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
v2512-P-6200,v2512-P-6200,DCE,v_o,2,2025,12,5,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-7000,y2512-C-7000,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-7200,y2512-C-7200,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-7400,y2512-C-7400,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-7600,y2512-C-7600,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-7800,y2512-C-7800,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-8000,y2512-C-8000,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-8200,y2512-C-8200,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-8400,y2512-C-8400,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-C-8600,y2512-C-8600,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-7000,y2512-P-7000,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-7200,y2512-P-7200,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-7400,y2512-P-7400,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-7600,y2512-P-7600,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-7800,y2512-P-7800,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-8000,y2512-P-8000,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-8200,y2512-P-8200,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-8400,y2512-P-8400,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
y2512-P-8600,y2512-P-8600,DCE,y_o,2,2025,12,10,0.5,20241217,20251118,1000,1,1000,1,1,2,2
pg2601-C-4000,pg2601-C-4000,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4100,pg2601-C-4100,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4200,pg2601-C-4200,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4300,pg2601-C-4300,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4400,pg2601-C-4400,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4500,pg2601-C-4500,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4600,pg2601-C-4600,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4700,pg2601-C-4700,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4800,pg2601-C-4800,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-4900,pg2601-C-4900,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-C-5000,pg2601-C-5000,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4000,pg2601-P-4000,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4100,pg2601-P-4100,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4200,pg2601-P-4200,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4300,pg2601-P-4300,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4400,pg2601-P-4400,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4500,pg2601-P-4500,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4600,pg2601-P-4600,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4700,pg2601-P-4700,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4800,pg2601-P-4800,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-4900,pg2601-P-4900,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
pg2601-P-5000,pg2601-P-5000,DCE,pg_o,2,2026,1,20,0.2,20250206,20251216,1000,1,1000,1,1,2,2
PK510C7400,PK510C7400,CZCE,PKC,2,2025,9,5,0.5,20250319,20250911,2,1,100,1,1,2,2
PK510P7400,PK510P7400,CZCE,PKP,2,2025,9,5,0.5,20250319,20250911,2,1,100,1,1,2,2
b2603-C-3200,b2603-C-3200,DCE,b_o,2,2026,3,10,0.5,20250319,20260220,1000,1,1000,1,1,2,2
b2603-P-3200,b2603-P-3200,DCE,b_o,2,2026,3,10,0.5,20250319,20260220,1000,1,1000,1,1,2,2
p2603-C-7200,p2603-C-7200,DCE,p_o,2,2026,3,10,0.5,20250319,20260220,1000,1,1000,1,1,2,2
p2603-P-7200,p2603-P-7200,DCE,p_o,2,2026,3,10,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-4900,v2603-C-4900,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-5000,v2603-C-5000,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-5200,v2603-C-5200,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-5400,v2603-C-5400,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-5600,v2603-C-5600,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-5800,v2603-C-5800,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-C-6000,v2603-C-6000,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-4900,v2603-P-4900,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-5000,v2603-P-5000,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-5200,v2603-P-5200,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-5400,v2603-P-5400,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-5600,v2603-P-5600,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-5800,v2603-P-5800,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
v2603-P-6000,v2603-P-6000,DCE,v_o,2,2026,3,5,0.5,20250319,20260220,1000,1,1000,1,1,2,2
lg2509-P-850,lg2509-P-850,DCE,lg_o,2,2025,9,90,0.25,20241119,20250818,1000,1,1000,1,1,2,2
lg2509-P-900,lg2509-P-900,DCE,lg_o,2,2025,9,90,0.25,20241119,20250818,1000,1,1000,1,1,2,2
lg2511-C-700,lg2511-C-700,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-C-750,lg2511-C-750,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-C-800,lg2511-C-800,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-C-850,lg2511-C-850,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-C-900,lg2511-C-900,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-P-700,lg2511-P-700,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-P-750,lg2511-P-750,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-P-800,lg2511-P-800,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-P-850,lg2511-P-850,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
lg2511-P-900,lg2511-P-900,DCE,lg_o,2,2025,11,90,0.25,20241119,20251024,1000,1,1000,1,1,2,2
m2511-C-2600,m2511-C-2600,DCE,m_o,2,2025,11,10,0.5,20241119,20251024,1000,1,1000,1,1,2,2
m2511-P-2600,m2511-P-2600,DCE,m_o,2,2025,11,10,0.5,20241119,20251024,1000,1,1000,1,1,2,2
p2511-C-9200,p2511-C-9200,DCE,p_o,2,2025,11,10,0.5,20241119,20251024,1000,1,1000,1,1,2,2
p2511-P-9200,p2511-P-9200,DCE,p_o,2,2025,11,10,0.5,20241119,20251024,1000,1,1000,1,1,2,2
ru2509C16000,ru2509C16000,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C16250,ru2509C16250,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C16500,ru2509C16500,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C16750,ru2509C16750,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C17000,ru2509C17000,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C17250,ru2509C17250,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C17500,ru2509C17500,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C17750,ru2509C17750,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C18000,ru2509C18000,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C18250,ru2509C18250,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C18500,ru2509C18500,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C18750,ru2509C18750,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C19000,ru2509C19000,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C19250,ru2509C19250,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509C19500,ru2509C19500,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509P16000,ru2509P16000,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
ru2509P16250,ru2509P16250,SHFE,ru_o,2,2025,8,10,1.0,20241119,20250825,30,1,100,1,1,2,1
i2511-P-720,i2511-P-720,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-740,i2511-P-740,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-760,i2511-P-760,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-780,i2511-P-780,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-800,i2511-P-800,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-820,i2511-P-820,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-840,i2511-P-840,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
i2511-P-860,i2511-P-860,DCE,i_o,2,2025,11,100,0.1,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-2700,m2511-C-2700,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-2800,m2511-C-2800,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-2900,m2511-C-2900,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-3000,m2511-C-3000,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-3100,m2511-C-3100,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-3200,m2511-C-3200,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-C-3300,m2511-C-3300,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-2700,m2511-P-2700,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-2800,m2511-P-2800,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-2900,m2511-P-2900,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-3000,m2511-P-3000,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-3100,m2511-P-3100,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-3200,m2511-P-3200,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
m2511-P-3300,m2511-P-3300,DCE,m_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-7200,p2511-C-7200,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-7400,p2511-C-7400,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-7600,p2511-C-7600,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-7800,p2511-C-7800,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-8000,p2511-C-8000,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-8200,p2511-C-8200,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-8400,p2511-C-8400,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-8600,p2511-C-8600,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-8800,p2511-C-8800,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-C-9000,p2511-C-9000,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-7200,p2511-P-7200,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-7400,p2511-P-7400,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-7600,p2511-P-7600,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-7800,p2511-P-7800,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-8000,p2511-P-8000,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-8200,p2511-P-8200,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-8400,p2511-P-8400,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-8600,p2511-P-8600,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-8800,p2511-P-8800,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
p2511-P-9000,p2511-P-9000,DCE,p_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-5200,v2511-C-5200,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-5400,v2511-C-5400,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-5600,v2511-C-5600,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-5800,v2511-C-5800,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-6000,v2511-C-6000,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-6200,v2511-C-6200,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-C-6400,v2511-C-6400,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-5200,v2511-P-5200,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-5400,v2511-P-5400,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-5600,v2511-P-5600,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-5800,v2511-P-5800,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-6000,v2511-P-6000,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-6200,v2511-P-6200,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
v2511-P-6400,v2511-P-6400,DCE,v_o,2,2025,11,5,0.5,20241118,20251024,1000,1,1000,1,1,2,2
y2511-C-6800,y2511-C-6800,DCE,y_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
y2511-C-7000,y2511-C-7000,DCE,y_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
y2511-C-7200,y2511-C-7200,DCE,y_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
y2511-C-7400,y2511-C-7400,DCE,y_o,2,2025,11,10,0.5,20241118,20251024,1000,1,1000,1,1,2,2
lc2511-C-66000,lc2511-C-66000,GFEX,lc_o,2,2025,11,1,10.0,20250303,20251015,100,1,100,1,1,2,2
lc2511-P-66000,lc2511-P-66000,GFEX,lc_o,2,2025,11,1,10.0,20250303,20251015,100,1,100,1,1,2,2
SA601C1860,SA601C1860,CZCE,SAC,2,2025,12,20,0.5,20250303,20251211,2,1,100,1,1,2,2
SA601P1860,SA601P1860,CZCE,SAP,2,2025,12,20,0.5,20250303,20251211,2,1,100,1,1,2,2
au2510C568,au2510C568,SHFE,au_o,2,2025,9,1000,0.02,20250304,20250924,30,1,100,1,1,2,1
au2510P568,au2510P568,SHFE,au_o,2,2025,9,1000,0.02,20250304,20250924,30,1,100,1,1,2,1
au2512C568,au2512C568,SHFE,au_o,2,2025,11,1000,0.02,20250304,20251124,30,1,100,1,1,2,1
au2512P568,au2512P568,SHFE,au_o,2,2025,11,1000,0.02,20250304,20251124,30,1,100,1,1,2,1
au2510P816,au2510P816,SHFE,au_o,2,2025,9,1000,0.02,20250319,20250924,30,1,100,1,1,2,1
au2512C816,au2512C816,SHFE,au_o,2,2025,11,1000,0.02,20250319,20251124,30,1,100,1,1,2,1
au2512P816,au2512P816,SHFE,au_o,2,2025,11,1000,0.02,20250319,20251124,30,1,100,1,1,2,1
au2510C816,au2510C816,SHFE,au_o,2,2025,9,1000,0.02,20250319,20250924,30,1,100,1,1,2,1
cu2509C90000,cu2509C90000,SHFE,cu_o,2,2025,8,5,2.0,20250319,20250825,30,1,100,1,1,2,1
